participant_code,device,session_start,trial_index,is_practice,condition,correct_response,prime,target,response,correct,rt_ms,focus_lost
MMHT70,desktop,2026-09-03T20:56:34.314Z,20,false,unassociated,yes,doctor,thread,yes,true,703,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,21,false,nonword,no,chaif,window,no,true,961,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,22,false,nonword,no,carpet,naight,no,true,897,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,23,false,nonword,no,pillow,wibe,no,true,963,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,24,false,associated,yes,spider,web,yes,true,822,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,25,false,nonword,no,nammer,saucel,no,true,782,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,26,false,nonword,no,mether,music,no,true,822,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,27,false,unassociated,yes,day,cold,yes,true,679,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,28,false,associated,yes,cup,saucer,yes,true,724,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,29,false,nonword,no,flim,quing,no,true,840,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,30,false,unassociated,yes,needle,white,yes,true,618,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,31,false,nonword,no,garden,plome,no,true,779,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,32,false,nonword,no,darp,thumber,no,true,1010,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,33,false,nonword,no,kez,ladder,no,true,970,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,34,false,unassociated,yes,mother,groom,yes,true,720,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,35,false,unassociated,yes,cat,father,no,false,997,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,36,false,associated,yes,salt,pepper,yes,true,910,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,37,false,nonword,no,yellow,threed,no,true,565,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,38,false,nonword,no,cald,moin,no,true,747,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,39,false,unassociated,yes,bride,girl,yes,true,699,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,40,false,unassociated,yes,boy,nail,yes,true,738,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,41,false,nonword,no,narse,tunnel,no,true,892,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,42,false,nonword,no,bottle,brend,no,true,894,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,43,false,unassociated,yes,hammer,fork,yes,true,769,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,44,false,unassociated,yes,black,sock,yes,true,520,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,45,false,nonword,no,vosk,trell,yes,false,780,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,46,false,nonword,no,market,pelper,no,true,608,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,47,false,associated,yes,sun,moon,yes,true,783,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,48,false,associated,yes,hand,foot,yes,true,586,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,49,false,associated,yes,bread,butter,yes,true,983,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,50,false,nonword,no,graib,wallet,no,true,965,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,51,false,associated,yes,husband,wife,yes,true,685,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,52,false,nonword,no,rocket,groop,no,true,939,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,53,false,associated,yes,table,chair,yes,true,624,false
MMHT70,desktop,2026-09-03T20:56:34.314Z,54,false,associated,yes,king,queen,yes,true,495,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,1,true,unassociated,yes,apple,door,yes,true,942,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,2,true,associated,yes,north,south,no,false,1049,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,3,true,nonword,no,lamp,gorp,yes,false,1193,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,4,true,associated,yes,coffee,tea,yes,true,893,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,5,true,nonword,no,trink,house,no,true,1213,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,6,true,unassociated,yes,shirt,river,yes,true,1133,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,7,false,associated,yes,cup,saucer,yes,true,848,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,8,false,unassociated,yes,pen,lightning,yes,true,801,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,9,false,unassociated,yes,needle,pepper,yes,true,1005,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,10,false,nonword,no,wallet,chaif,no,true,777,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,11,false,unassociated,yes,hammer,sock,yes,true,829,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,12,false,unassociated,yes,table,butter,yes,true,883,true
N5GJ91,touch,2026-09-03T20:56:47.568Z,13,false,nonword,no,market,darp,no,true,976,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,14,false,associated,yes,hand,foot,yes,true,956,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,15,false,nonword,no,trell,yellow,no,true,1018,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,16,false,associated,yes,black,white,yes,true,961,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,17,false,nonword,no,kez,fonk,no,true,929,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,18,false,nonword,no,thumber,pelper,yes,false,916,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,19,false,associated,yes,hot,cold,yes,true,999,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,20,false,nonword,no,window,groop,yes,false,1087,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,21,false,nonword,no,candle,wab,no,true,757,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,22,false,unassociated,yes,king,nail,yes,true,1053,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,23,false,nonword,no,borl,carpet,yes,false,1121,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,24,false,nonword,no,plome,flim,no,true,1363,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,25,false,associated,yes,husband,wife,yes,true,956,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,26,false,nonword,no,paner,music,no,true,1056,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,27,false,nonword,no,basket,nammer,no,true,865,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,28,false,associated,yes,knife,fork,yes,true,889,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,29,false,nonword,no,graib,garden,no,true,913,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,30,false,nonword,no,naight,ladder,no,true,956,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,31,false,nonword,no,brend,jacket,no,true,655,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,32,false,nonword,no,planet,crade,no,true,1051,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,33,false,unassociated,yes,mother,dog,yes,true,703,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,34,false,nonword,no,hant,wibe,yes,false,1042,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,35,false,nonword,no,saucel,silver,no,true,652,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,36,false,associated,yes,sun,moon,yes,true,1002,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,37,false,associated,yes,boy,girl,yes,true,1524,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,38,false,nonword,no,pencil,moin,no,true,758,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,39,false,unassociated,yes,spider,queen,yes,true,1206,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,40,false,associated,yes,doctor,nurse,yes,true,724,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,41,false,unassociated,yes,bread,web,yes,true,924,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,42,false,nonword,no,blick,dinner,no,true,925,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,43,false,unassociated,yes,shoe,thread,yes,true,1082,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,44,false,nonword,no,dorg,sturn,no,true,669,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,45,false,nonword,no,threed,cald,no,true,1068,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,46,false,nonword,no,narse,quing,no,true,833,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,47,false,unassociated,yes,thunder,paper,yes,true,147,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,48,false,associated,yes,bride,groom,no,false,774,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,49,false,associated,yes,lock,key,yes,true,1070,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,50,false,nonword,no,vosk,scok,yes,false,1177,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,51,false,associated,yes,day,night,yes,true,737,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,52,false,unassociated,yes,salt,chair,yes,true,742,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,53,false,nonword,no,velvet,mether,no,true,1021,false
N5GJ91,touch,2026-09-03T20:56:47.568Z,54,false,unassociated,yes,cat,father,yes,true,1179,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,1,true,associated,yes,coffee,tea,yes,true,1058,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,2,true,associated,yes,north,south,yes,true,807,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,3,true,unassociated,yes,apple,door,yes,true,1156,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,4,true,nonword,no,trink,house,no,true,704,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,5,true,unassociated,yes,shirt,river,no,false,853,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,6,true,nonword,no,lamp,gorp,no,true,840,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,7,false,nonword,no,brend,pencil,no,true,1107,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,8,false,nonword,no,bottle,nammer,no,true,961,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,9,false,nonword,no,silver,groop,no,true,650,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,10,false,nonword,no,dorg,pelper,no,true,858,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,11,false,unassociated,yes,cat,father,yes,true,838,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,12,false,unassociated,yes,king,paper,yes,true,842,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,13,false,unassociated,yes,black,fork,yes,true,1148,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,14,false,associated,yes,cup,saucer,yes,true,536,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,15,false,nonword,no,chaif,sturn,no,true,1068,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,16,false,nonword,no,scok,vosk,no,true,895,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,17,false,associated,yes,table,chair,yes,true,628,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,18,false,nonword,no,carpet,fonk,no,true,918,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,19,false,associated,yes,thunder,lightning,yes,true,611,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,20,false,nonword,no,wibe,wab,no,true,883,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,21,false,nonword,no,quing,saucel,no,true,770,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,22,false,associated,yes,salt,pepper,yes,true,695,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,23,false,nonword,no,pillow,crade,no,true,908,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,24,false,unassociated,yes,pen,dog,yes,true,761,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,25,false,nonword,no,darp,dinner,no,true,858,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,26,false,unassociated,yes,hammer,foot,yes,true,678,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,27,false,nonword,no,moin,music,no,true,1017,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,28,false,unassociated,yes,doctor,thread,yes,true,743,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,29,false,nonword,no,jacket,cald,no,true,725,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,30,false,nonword,no,letter,paner,no,true,787,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,31,false,unassociated,yes,bread,nail,no,false,684,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,32,false,nonword,no,threed,forest,no,true,806,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,33,false,unassociated,yes,shoe,butter,yes,true,783,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,34,false,nonword,no,trell,market,no,true,767,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,35,false,unassociated,yes,knife,white,no,false,952,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,36,false,nonword,no,blick,yellow,no,true,891,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,37,false,associated,yes,husband,wife,yes,true,745,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,38,false,nonword,no,thumber,basket,no,true,1053,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,39,false,nonword,no,planet,kez,no,true,911,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,40,false,associated,yes,day,night,yes,true,903,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,41,false,nonword,no,plome,ladder,yes,false,979,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,42,false,associated,yes,lock,key,yes,true,518,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,43,false,unassociated,yes,hand,sock,yes,true,822,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,44,false,nonword,no,narse,graib,no,true,815,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,45,false,nonword,no,naight,flim,no,true,794,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,46,false,associated,yes,bride,groom,yes,true,770,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,47,false,unassociated,yes,mother,queen,yes,true,1020,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,48,false,associated,yes,sun,moon,yes,true,952,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,49,false,nonword,no,tunnel,mether,no,true,1152,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,50,false,associated,yes,hot,cold,yes,true,581,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,51,false,nonword,no,borl,hant,no,true,858,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,52,false,associated,yes,spider,web,yes,true,827,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,53,false,unassociated,yes,needle,nurse,yes,true,777,false
NPS9IR,touch,2026-09-03T20:56:48.198Z,54,false,associated,yes,boy,girl,yes,true,642,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,1,true,nonword,no,lamp,gorp,no,true,732,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,2,true,unassociated,yes,apple,door,yes,true,1199,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,3,true,associated,yes,north,south,yes,true,824,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,4,true,nonword,no,trink,house,no,true,1006,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,5,true,associated,yes,coffee,tea,yes,true,779,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,6,true,unassociated,yes,shirt,river,yes,true,961,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,7,false,unassociated,yes,hammer,web,yes,true,1374,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,8,false,associated,yes,salt,pepper,yes,true,532,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,9,false,nonword,no,groop,crade,no,true,1013,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,10,false,nonword,no,planet,sturn,no,true,961,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,11,false,nonword,no,scok,window,no,true,1052,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,12,false,unassociated,yes,mother,girl,yes,true,179,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,13,false,nonword,no,carpet,fonk,no,true,603,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,14,false,associated,yes,doctor,nurse,yes,true,802,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,15,false,nonword,no,tunnel,chaif,no,true,562,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,16,false,unassociated,yes,boy,dog,yes,true,728,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,17,false,nonword,no,kez,hant,no,true,1043,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,18,false,nonword,no,graib,dinner,no,true,770,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,19,false,associated,yes,black,white,yes,true,941,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,20,false,nonword,no,threed,jacket,no,true,840,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,21,false,nonword,no,letter,flim,no,true,903,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,22,false,unassociated,yes,king,moon,yes,true,1059,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,23,false,associated,yes,thunder,lightning,yes,true,620,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,24,false,nonword,no,cald,pencil,no,true,795,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,25,false,nonword,no,forest,plome,no,true,886,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,26,false,unassociated,yes,bride,butter,yes,true,742,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,27,false,associated,yes,day,night,yes,true,827,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,28,false,associated,yes,table,chair,yes,true,866,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,29,false,nonword,no,wibe,yellow,no,true,737,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,30,false,unassociated,yes,cat,father,yes,true,666,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,31,false,associated,yes,knife,fork,yes,true,636,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,32,false,nonword,no,mether,wab,no,true,989,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,33,false,unassociated,yes,shoe,groom,yes,true,721,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,34,false,nonword,no,pelper,silver,no,true,1018,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,35,false,unassociated,yes,spider,queen,yes,true,826,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,36,false,nonword,no,borl,saucel,no,true,748,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,37,false,associated,yes,cup,saucer,yes,true,1016,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,38,false,associated,yes,lock,key,yes,true,712,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,39,false,nonword,no,dorg,rocket,no,true,870,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,40,false,nonword,no,monkey,moin,no,true,1123,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,41,false,nonword,no,blick,naight,no,true,915,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,42,false,unassociated,yes,needle,foot,yes,true,551,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,43,false,nonword,no,music,vosk,no,true,913,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,44,false,nonword,no,pillow,paner,no,true,823,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,45,false,nonword,no,nammer,narse,no,true,1017,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,46,false,unassociated,yes,sun,thread,yes,true,726,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,47,false,nonword,no,quing,trell,no,true,896,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,48,false,associated,yes,pen,paper,yes,true,735,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,49,false,nonword,no,thumber,bottle,no,true,643,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,50,false,unassociated,yes,hand,sock,yes,true,660,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,51,false,associated,yes,hot,cold,yes,true,727,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,52,false,nonword,no,brend,darp,no,true,1120,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,53,false,associated,yes,husband,wife,yes,true,764,false
OG0MLA,desktop,2026-09-03T20:56:54.146Z,54,false,unassociated,yes,bread,nail,yes,true,830,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,1,true,nonword,no,trink,house,yes,false,870,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,2,true,unassociated,yes,apple,door,yes,true,848,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,3,true,associated,yes,north,south,yes,true,775,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,4,true,nonword,no,lamp,gorp,no,true,1262,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,5,true,unassociated,yes,shirt,river,yes,true,836,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,6,true,associated,yes,coffee,tea,yes,true,784,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,7,false,nonword,no,quing,wibe,no,true,781,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,8,false,nonword,no,trell,thumber,yes,false,972,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,9,false,unassociated,yes,hand,girl,yes,true,760,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,10,false,nonword,no,graib,ladder,no,true,768,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,11,false,unassociated,yes,king,father,yes,true,679,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,12,false,nonword,no,music,crade,no,true,912,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,13,false,nonword,no,brend,bottle,no,true,891,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,14,false,unassociated,yes,thunder,queen,yes,true,551,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,15,false,unassociated,yes,spider,sock,yes,true,607,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,16,false,nonword,no,kez,nammer,no,true,653,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,17,false,nonword,no,candle,blick,no,true,1117,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,18,false,associated,yes,cup,saucer,yes,true,556,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,19,false,unassociated,yes,salt,lightning,yes,true,786,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,20,false,nonword,no,plome,mether,no,true,832,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,21,false,nonword,no,darp,borl,no,true,846,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,22,false,nonword,no,wab,market,no,true,909,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,23,false,nonword,no,planet,saucel,no,true,861,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,24,false,associated,yes,table,chair,yes,true,509,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,25,false,nonword,no,vosk,rocket,no,true,756,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,26,false,nonword,no,hant,paner,no,true,818,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,27,false,unassociated,yes,mother,thread,yes,true,792,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,28,false,unassociated,yes,day,pepper,yes,true,639,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,29,false,nonword,no,wallet,threed,no,true,769,true
P2SAP3,desktop,2026-09-03T20:58:05.569Z,30,false,unassociated,yes,shoe,foot,no,false,728,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,31,false,associated,yes,hammer,nail,yes,true,927,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,32,false,unassociated,yes,bread,web,yes,true,753,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,33,false,unassociated,yes,husband,night,yes,true,640,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,34,false,nonword,no,groop,dorg,no,true,648,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,35,false,nonword,no,pelper,forest,no,true,820,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,36,false,nonword,no,jacket,sturn,yes,false,1030,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,37,false,nonword,no,engine,chaif,no,true,901,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,38,false,nonword,no,pillow,cald,yes,false,998,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,39,false,associated,yes,sun,moon,no,false,165,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,40,false,nonword,no,moin,tunnel,no,true,821,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,41,false,unassociated,yes,needle,wife,yes,true,729,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,42,false,nonword,no,naight,fonk,no,true,923,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,43,false,nonword,no,dinner,scok,no,true,791,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,44,false,associated,yes,knife,fork,no,false,783,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,45,false,nonword,no,flim,basket,yes,false,800,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,46,false,unassociated,yes,boy,butter,yes,true,714,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,47,false,associated,yes,black,white,yes,true,531,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,48,false,associated,yes,doctor,nurse,yes,true,563,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,49,false,associated,yes,cat,dog,yes,true,626,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,50,false,associated,yes,hot,cold,yes,true,634,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,51,false,associated,yes,bride,groom,yes,true,748,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,52,false,associated,yes,lock,key,yes,true,522,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,53,false,associated,yes,pen,paper,yes,true,778,false
P2SAP3,desktop,2026-09-03T20:58:05.569Z,54,false,nonword,no,narse,velvet,yes,false,862,false
Q410S7,desktop,2026-09-03T20:59:07.341Z,1,true,nonword,no,trink,house,no,true,1231,false
Q410S7,desktop,2026-09-03T20:59:07.341Z,2,true,unassociated,yes,apple,door,yes,true,874,false
Q410S7,desktop,2026-09-03T20:59:07.341Z,3,true,unassociated,yes,shirt,river,yes,true,596,false
Q410S7,desktop,2026-09-03T20:59:07.341Z,4,true,associated,yes,coffee,tea,yes,true,681,false
Q410S7,desktop,2026-09-03T20:59:07.341Z,5,true,nonword,no,lamp,gorp,yes,false,174,false
Q410S7,desktop,2026-09-03T20:59:07.341Z,6,true,associated,yes,north,south,yes,true,485,false
Q410S7,desktop,2026-09-03T20:59:07.341Z,7,false,unassociated,yes,shoe,pepper,yes,true,1224,false
Q410S7,desktop,2026-09-03T20:59:07.341Z,8,false,associated,yes,needle,thread,yes,true,717,false
Q410S7,desktop,2026-09-03T20:59:07.341Z,9,false,nonword,no,flim,planet,no,true,800,false
Q410S7,desktop,2026-09-03T20:59:07.341Z,10,false,associated,yes,table,chair,yes,true,974,false
Q410S7,desktop,2026-09-03T20:59:07.341Z,11,false,associated,yes,black,white,yes,true,522,false
Q410S7,desktop,2026-09-03T20:59:07.341Z,12,false,associated,yes,spider,web,yes,true,536,false
